Actual_GPP,Predicted_GPP_Optimized,Predicted_GPP_Linregress
-9999.0,-2268.2623609134607,-2461.2831103924077
-9999.0,-2253.6490982407395,-2361.880086716058
-9999.0,-1261.0123975106155,-1871.4909387747919
-9999.0,-1469.0723812694928,-1965.6376236602625
-9999.0,-1812.6368207318978,-2109.692035054113
-9999.0,-2194.0006954662326,-2389.1500547967216
-9999.0,-2363.788145613978,-2548.8955416968247
-9999.0,-2231.4186081138914,-2384.82582592132
-9999.0,-1915.8493583189977,-2145.7482575278073
-9999.0,-1415.7626115464914,-1910.28245651984
-9999.0,-1768.9913393612744,-2104.7404458058354
-9999.0,-2460.846936783672,-2657.422467981099
-9999.0,-2265.495025041098,-2316.812672120481
-9999.0,-1597.5565718565945,-1961.0054583044177
-9999.0,-2296.365586783612,-2413.8904852854857
-9999.0,-2334.795267387469,-2440.0618354708754
-9999.0,-2418.81619302593,-2581.5052026548174
-9999.0,-2334.4073779476257,-2698.5528614974555
-9999.0,-2002.0317473996492,-2216.8891976815858
-9999.0,-2358.0251680749493,-2518.090584565112
-9999.0,-2197.034815269951,-2600.508431555923
-9999.0,-2499.6410635316915,-2621.715382623872
-9999.0,-1938.8951211631959,-2178.462740492768
-9999.0,-2130.3607336916143,-2259.9316153931986
-9999.0,-2361.8049282315314,-2514.5927247641093
-9999.0,-2256.3148753453597,-2585.6992293786134
-9999.0,-1347.447583367427,-1886.7091042031618
-9999.0,-2280.400910645387,-2344.9347811737944
-9999.0,-2330.906890672428,-2472.4732358161814
-9999.0,-2227.4198554293553,-2268.12546779221
-9999.0,-2376.9145162611503,-2696.051043016266
-9999.0,-2255.862716230037,-2708.5527133639575
-9999.0,-2425.772324136218,-2449.8209074989904
-9999.0,-514.1141028390331,-3054.9770092946114
-9999.0,-2171.62212586654,-2454.8749571709673
-9999.0,-2097.017312507404,-2845.1420413495234
-9999.0,-2344.109139840275,-2769.140933603731
-9999.0,-2234.6808410339863,-2828.413562864791
-9999.0,-2047.37665910754,-2833.359926324158
-9999.0,-1483.1848805974382,-1989.2006970522834
-9999.0,-1127.3904929584594,-1938.5751642938767
-9999.0,-2293.6775327829487,-2495.9581850591007
-9999.0,-2213.6212739729544,-2795.3041051058235
-9999.0,-2305.1883540765516,-2810.8925049591244
-9999.0,-2334.541181206362,-2364.4241509395006
-9999.0,-2253.3608415367275,-2298.1837054151415
-9999.0,-2394.551485370808,-2587.973449069127
-9999.0,-2230.2331323868493,-2824.2614559874505
-9999.0,-1768.826812716456,-2937.0554988444574
-9999.0,-2116.6275580088695,-2756.9636552417724
-9999.0,-2026.7264889388105,-2253.7170826186157
-9999.0,-1183.4300791633982,-1960.9777762316314
-9999.0,-492.57726717190326,-1841.488417318863
-9999.0,-1795.7511006052312,-2167.046252452294
-9999.0,-1747.3122132929727,-2100.2353969081632
-9999.0,-2145.7397263995804,-2421.797995385732
-9999.0,-2241.42114210483,-2622.2502600260686
-9999.0,-2106.4446776106424,-2468.6533201734323
-9999.0,-2963.8019169924974,-2631.0060842648336
-9999.0,-2529.6478586390826,-2770.8731685984276
-9999.0,-1836.2117427908186,-2533.358454139514
-9999.0,-1915.494292380311,-2605.824921920561
-9999.0,-1913.5246472412211,-2163.1230879896957
-9999.0,-1978.1506053465312,-2188.62487066891
-9999.0,-2561.3983519217536,-2710.9381947523184
-9999.0,-1926.1193663053107,-2559.149360927161
-9999.0,-1504.5490247510213,-2102.560387531643
-9999.0,-1510.3094945375126,-2920.6102328601246
-9999.0,-1281.9224936910741,-2754.459205794767
-9999.0,-1385.6596106181482,-2874.9267683404605
-9999.0,-1956.09942880296,-2879.5175659602096
-9999.0,-1458.7285404151517,-1968.5393139814396
-9999.0,-2125.325812286476,-2405.687098727827
-9999.0,-1421.7719606689388,-1979.4252194048213
-9999.0,-1535.9721181150737,-2020.5696962499724
-9999.0,-1924.268113594971,-2191.3744936959847
-9999.0,-1857.0258027123675,-2129.3324812503256
-9999.0,-2154.7035006555006,-2539.2815749858687
-9999.0,-2012.2587257413006,-2797.5929419648055
-9999.0,-1966.922145668498,-2824.4396324852955
-9999.0,-2079.799096478393,-2866.6238704935026
-9999.0,-2400.072272478577,-2640.1519409222565
-9999.0,-2364.5333817594874,-2644.558392543048
-9999.0,-2033.8965830012216,-2676.042173353905
-9999.0,-1763.77097190922,-2687.549489085156
-9999.0,-1982.4712028347396,-2838.406080501147
-9999.0,-1945.3602519912222,-2813.3111521213063
-9999.0,-1857.266361890844,-2813.6208492956025
-9999.0,-2285.3568135995397,-2145.263933084693
-9999.0,-2079.6501083248586,-2348.853015387439
-9999.0,-2263.6462639051706,-2217.4491341202065
-9999.0,-1717.4170092677389,-2077.674655161135
-9999.0,-1798.6935464568326,-2014.5372515671825
-9999.0,-2170.9012081248425,-2436.8876553017494
-9999.0,-2109.4582951469124,-2727.864811226882
-9999.0,-1826.836169549461,-2159.0694827088037
-9999.0,-2139.43183566078,-2231.228393620707
-9999.0,-2503.586676019598,-2558.0077914113804
-9999.0,-2179.3128645761126,-2405.860846408674
-9999.0,-1652.43424518764,-2109.2096157859137
-9999.0,-2620.550803313113,-2376.0933398372945
-9999.0,-2044.1535124286472,-2272.187670210508
-9999.0,-1710.5999750490503,-2140.695365334543
-9999.0,-2147.854917501294,-2447.827359841279
-9999.0,-1364.5586775775507,-2041.8438099558111
-9999.0,-2351.6067606750125,-2527.1387749550586
-9999.0,-1919.7748471429422,-2285.375096634359
-9999.0,-2040.9057566919482,-2440.542455573761
-9999.0,-2171.295726100875,-2503.945394529821
-9999.0,-2325.146813119652,-2741.7118926740277
-9999.0,-2178.989766941936,-2488.0399665398504
-9999.0,-2314.4346247049375,-2585.4432627053807
-9999.0,-1656.3457034753167,-2052.4735773053903
-9999.0,-1273.9505885858523,-2035.1641327233483
-9999.0,-1454.9085485039177,-2110.399331043841
-9999.0,-2259.891630108618,-2423.8071686711864
-9999.0,-2330.0515033189336,-2496.3435572869653
-9999.0,-1942.6502685668224,-2692.605506859505
-9999.0,-1790.6518909845995,-2612.886611424742
-9999.0,-1822.0517740648113,-2515.637017825021
-9999.0,-1673.1187191195297,-2371.7949332684057
-9999.0,-1282.6904467160234,-2044.6808754039332
-9999.0,-1962.8603665447831,-2626.973924094609
-9999.0,-2182.928385637911,-2565.7347104139208
-9999.0,-1876.974564991898,-2112.941909047823
-9999.0,-590.3066336908903,-1857.1109871372612
-9999.0,-1572.421307718523,-2015.8140925188886
-9999.0,-2243.9817791761247,-2364.6499927569107
-9999.0,-2367.1007335414415,-2495.158177221856
-9999.0,-2106.0851610211303,-2514.7917533418245
-9999.0,-1676.2716778518527,-2144.7115240300577
-9999.0,-2214.685582977259,-2468.545997829491
-9999.0,-2189.9192249371117,-2502.6102150591273
-9999.0,-1169.7322734525649,-1957.9073265141333
-9999.0,-1037.5347489885746,-1923.1278312888653
-9999.0,-2285.7183881074593,-2386.2867286074174
-9999.0,-2353.5956787374844,-2475.2888453970654
-9999.0,-2321.5407725476894,-2483.123760472232
-9999.0,-2288.656948357979,-2456.1164741432403
-9999.0,-2194.8016126884504,-2386.464413179693
-9999.0,-2198.0410273730827,-2420.2989131007607
-9999.0,-2173.3554948587666,-2450.3674785849635
-9999.0,-2138.806217063137,-2470.294565044956
-9999.0,-2114.0082076100034,-2453.2177700357593
-9999.0,-2070.4107913280263,-2427.3366193578777
-9999.0,-2140.378579269057,-2454.323416629524
-9999.0,-2091.81891622594,-2429.1780954850187
-9999.0,-2201.586991197145,-2301.1791074402745
-9999.0,-1946.8657374341672,-2301.9985071379824
-9999.0,-1903.065045277051,-2225.49870316499
-9999.0,-1561.4108392404282,-2134.649892521518
-9999.0,-1955.6072292568053,-2296.6617326665964
-9999.0,-2183.581919588409,-2348.734842954413
-9999.0,-1899.1880087041802,-2220.7237250197427
-9999.0,-1879.5981790034575,-2210.6281675033174
-9999.0,-1995.93023997599,-2264.0243193060487
-9999.0,-2007.191810176161,-2279.342871145426
-9999.0,-2103.3398983020643,-2387.263069539928
-9999.0,-1398.3282237361743,-1946.637144839324
-9999.0,-2017.7464464569825,-2270.3064763853417
-9999.0,-2045.9608799244045,-2361.1238409001135
-9999.0,-1494.7545426578158,-2002.32378453255
-9999.0,-1712.6627710374214,-2096.8216155376363
-9999.0,-1566.8936756704811,-2002.238885187643
-9999.0,-1140.492595999922,-1916.830763165809
-9999.0,-1675.7633277237194,-1987.9640413851562
-9999.0,-2158.1973495081143,-2281.6189305417397
-9999.0,-2210.4409857980413,-2238.7058640416435
-9999.0,-1011.316918023151,-1836.0034862325715
-9999.0,-1183.0141200004803,-1908.3044921621563
-9999.0,-1281.1779503563334,-1968.7469948346916
-9999.0,-1604.6374962490863,-1968.6580176930975
-9999.0,-1022.7481264009944,-1829.0387867664729
-9999.0,-1883.6785516899993,-2112.4434984737077
-9999.0,-2091.9883025080235,-2080.9317218917977
-9999.0,-1953.9966334573312,-2086.395022796728
-9999.0,-2296.8173148168885,-2125.9983920603377
-9999.0,-2108.749410757379,-2189.130052294312
-9999.0,-1719.4164466144443,-1902.083063060571
-9999.0,-1938.5516135416356,-2083.5681718173737
-9999.0,-1954.1652593943363,-2002.784759119103
-9999.0,-2026.9326235768388,-1982.9579014805859
-9999.0,-1814.4631949030363,-2010.5796134922118
-9999.0,-1833.9216183746657,-2060.1013451839594
-9999.0,-1956.4112230736189,-2097.2730948213643
-9999.0,-1813.0028140231125,-2063.400809989341
-9999.0,-1280.571950618939,-1909.2671419746227
-9999.0,-1103.9100442084596,-1830.9136551721579
-9999.0,-1717.1476323855443,-1985.0600736254585
-9999.0,-1355.8665535375108,-1854.0457059309665
-9999.0,-1782.1638926569176,-2047.4833055467725
-9999.0,-1088.53713341898,-1843.8857839288653
-9999.0,-1110.0410975579905,-1853.9674880231173
-9999.0,-1784.6674797081623,-2077.5261172681317
-9999.0,-1473.4378358128245,-1977.2112502251423
-9999.0,-912.6050492036394,-1821.388873385328
-9999.0,-989.0604908099182,-1866.0785441532173
-9999.0,-1916.709985189989,-1922.1008427398492
-9999.0,-1747.4508619079684,-1983.7955349474382
-9999.0,-1836.7223513890972,-2055.16675016866
-9999.0,-2055.2009761271725,-2090.3440295734913
-9999.0,-1937.5938002441592,-1892.6125035757495
-9999.0,-1914.847666293098,-2038.9589360005332
-9999.0,-1754.540537291367,-2007.5601161656712
-9999.0,-1722.5613600654406,-2047.165455006464
-9999.0,-1475.7764639320224,-1945.005493564352
-9999.0,-1632.876762990561,-2007.9760301971514
-9999.0,-1466.2859645835267,-2007.088467981479
-9999.0,-1880.3172821802775,-1959.989688377318
-9999.0,-2431.889221446854,-1977.9935020697326
-9999.0,-1824.226534387113,-1879.912630326735
-9999.0,-949.1018290428208,-1819.8906822049041
-9999.0,-1911.874670497775,-2038.3566986669387
-9999.0,-1498.8772248928503,-1994.342967370343
-9999.0,-1560.1786303983936,-1998.3756397035245
-9999.0,-1572.5433037880675,-1987.6420246310975
-9999.0,-954.3130010823103,-1836.0053858010006
-9999.0,-1124.3444019106284,-1901.7183292429431
-9999.0,-1274.3491902161013,-1927.9583719977463
-9999.0,-1005.46288110823,-1830.7083643555557
-9999.0,-1163.0204245104796,-1883.07014213276
-9999.0,-1214.4661617508982,-1846.2001367768369
-9999.0,-1018.4474504246344,-1820.9697678888797
-9999.0,-1720.3989371090997,-1873.018624236666
-9999.0,-2130.6760074261506,-1984.2358545424045
-9999.0,-1740.344557022074,-1929.410081990677
-9999.0,-1741.0231176910627,-1879.9220215825949
-9999.0,-1862.922987330528,-1947.1027169828972
-9999.0,-1726.3333288840836,-1937.4081859528114
-9999.0,-1806.5962031366228,-1896.4755095811277
-9999.0,-2268.3442271691583,-1929.0190762508105
-9999.0,-2486.656415909449,-1998.7218304915261
-9999.0,-2479.0363276147546,-1974.162585637704
-9999.0,-2236.055037360856,-2028.7451600434708
-9999.0,-2193.644417425273,-1975.2660868986572
-9999.0,-2156.1805663222053,-1969.5402853098917
-9999.0,-2138.256756800594,-1937.5123688802455
-9999.0,-2546.449167101692,-2073.045491339064
-9999.0,-2475.5546839430135,-2078.7578878658264
-9999.0,-2168.5389207161597,-2023.2626255015605
-9999.0,-2261.731717183914,-2010.1917912815206
-9999.0,-2328.5020269648307,-1935.5097884640566
-9999.0,-2707.611840416626,-2067.128706527049
-9999.0,-2734.6893010508115,-2030.1117845657743
-9999.0,-2266.4932103708757,-2002.5453250158032
-9999.0,-2077.7539109199324,-1942.1229670613382
-9999.0,-2051.4932787632433,-1908.4243374715816
-9999.0,-2226.5730449308867,-1995.5118026664732
-9999.0,-2156.7201387184405,-1920.4503876103383
-9999.0,-2079.7319225785286,-2008.4948436720954
-9999.0,-2032.5716947656374,-1970.3698113805876
-9999.0,-1789.8245274017488,-1896.5679119476656
-9999.0,-1423.9134566144417,-1870.803067645213
-9999.0,-2008.3200799942601,-1998.0938555257135
-9999.0,-1885.7290900299447,-1930.7824255958785
-9999.0,-2174.433401358916,-1979.8136812953767
-9999.0,-2542.9661036404545,-2054.4413587571144
-9999.0,-2301.716401127292,-1952.8533624549932
-9999.0,-2307.461630832825,-2005.9660266901435
-0.00496274,-2379.7956210738503,-2017.9913246806814
-0.0454185,-2568.0548427325166,-2070.930153737796
0.0446314,-2473.2038579924847,-1980.6021681354614
-0.00496274,-2156.3915772474174,-2007.305404443776
-0.0454185,-2106.025800605741,-2027.173012405029
0.0446314,-2056.575812742112,-2019.8746152848257
-0.00496274,-2003.676879026752,-1938.6756793537356
-0.0454185,-2157.080516110721,-2004.8210568503941
0.0446314,-2256.5865512807804,-2030.823950109953
-0.00496274,-2621.1087214643912,-2003.834227141252
-0.0454185,-2054.969796289142,-1951.4450985425024
0.0446314,-2233.234696759486,-1976.3382070515217
-0.00496274,-2234.5790021262233,-1994.1046437951254
-0.0454185,-1985.3201219120544,-1908.273650575733
0.0446314,-2294.293064538712,-1983.5761468710498
-0.00496274,-2216.1381324559657,-2010.1557400171455
-0.0454185,-1890.5588782508148,-1977.941531955845
0.0446314,-1770.3925428451437,-1937.3719751400788
-0.00496274,-2032.0382738428234,-1929.6054645751792
-0.0454185,-2333.2934345073795,-2025.3596238956504
0.0446314,-2018.188373213761,-2016.1551145208848
-0.00496274,-1922.5168866287345,-1954.4674650724905
-0.0454185,-1467.1386559388766,-1865.142297046274
0.0446314,-1283.87219246307,-1859.0309870200551
-0.00496274,-1620.7981900930522,-1898.3731517480417
-0.0454185,-2449.9260550360946,-1994.137678612946
0.0446314,-2624.793432542628,-2067.5573533954635
-0.00496274,-2236.093022722765,-2195.288032705905
-0.0454185,-2234.938099919338,-2182.727882032983
0.0446314,-2266.7093395877264,-2129.0240372443473
-0.00496274,-2230.9953820535966,-2105.145366771172
-0.0454185,-2485.321041504226,-2076.20098214016
0.0446314,-2250.064159412846,-2003.0386385963136
-0.00496274,-2075.4522176211813,-2152.2575756087276
-0.0454185,-2087.6006634056844,-1985.9161681251776
0.0446314,-2028.2388538717917,-1971.2125741765497
-0.00496274,-2146.121378239224,-2100.779712955472
-0.0454185,-2160.2619416063385,-2037.6310319217673
0.0446314,-2081.78732832847,-2021.673331065312
-0.00496274,-1978.765120155296,-1985.5110669071978
-0.0454185,-1998.6219817145284,-2076.709860888678
0.0446314,-2052.524103809169,-2114.8937703701113
-0.00496274,-2067.8265382316254,-2135.3019688791273
-0.0454185,-1999.7703668808758,-2137.052992053404
0.0446314,-2046.7929531254454,-1983.4985893547116
-0.00496274,-1982.7727323683473,-1984.4116327772986
-0.0454185,-2298.852290668669,-2139.5522405875145
0.0446314,-2196.9896863505282,-2061.2479702200544
-0.00496274,-2147.0711839744745,-2166.6236664907537
-0.0454185,-2112.8723231317954,-2179.340634305466
0.0446314,-2102.928832283028,-2071.831718341895
-0.00496274,-2044.8195146604605,-2173.366554659412
-0.0454185,-2020.662899270548,-2011.8899519499257
0.0446314,-2078.834420866857,-2001.2164313623678
-0.00496274,-2029.1779171781895,-2067.2588249490136
-0.0454185,-1838.8580959200626,-2146.6504550438185
0.0446314,-2019.3372585283175,-2190.549455563497
-0.00496274,-2064.8084102462494,-2105.5708013424487
-0.0454185,-1908.7509204023295,-1989.3537975693448
0.0446315,-1871.9900453308687,-2127.839813342243
-0.00496274,-1970.3942245393812,-2196.242371000993
-0.0454185,-2033.5184095275742,-2221.9516329255066
0.0446315,-2029.5222082218738,-2228.5298216460415
-0.00496259,-2138.62369808615,-2243.8119306439144
-0.0454183,-2230.569646660137,-2271.7146743854255
0.0446318,-2128.2242882452388,-2250.540831565899
-0.00496242,-2006.3207037639502,-2230.5787741611935
-0.0454182,-1893.2879407917533,-2189.290056203155
0.0446316,-1192.4912868019383,-1895.7685618320038
-0.00496233,-1139.532675268853,-1896.667934288198
-0.0454183,-1199.3195935796157,-1917.4819716829359
0.0446315,-1264.6596457727915,-1937.4534703754466
-0.00496229,-2073.915314509466,-2265.6247316253234
-0.0454179,-2192.2399334668053,-2319.293208436742
0.0446319,-2181.2267124409805,-2317.5654230500786
-0.00496212,-2184.0139344075014,-2316.3299235797726
-0.0454179,-2243.3263960826976,-2334.137383936916
0.0446315,-2220.9328878923043,-1999.7572087249396
-0.00496274,-2121.195642217202,-2358.0299948650368
-0.0454183,-2178.334869842463,-2370.84904523975
0.0446319,-2210.3777470715127,-2296.450993607492
-0.00496223,-2258.2351224813337,-2333.898645084519
-0.0454182,-2277.376725289613,-2389.3548709165584
0.0446314,-2005.6500600749484,-2409.1555687005784
-0.00496274,-2429.964411749175,-2276.754123359071
-0.0454182,-2146.4581599555163,-2130.727991596813
0.0446314,-1797.7686911120547,-1988.0084168131011
-0.00496244,-2279.9654877775442,-2363.6071414349017
-0.0454178,-2257.858212774488,-2261.1980559007297
0.0446325,-2094.810866587877,-2285.538637878535
-0.0049614,-2095.441307132327,-2355.0043830653135
-0.0454174,-2006.9151731819443,-2180.7085038759888
0.0446321,-2373.5539677839397,-2186.6940629656815
-0.00496197,-2242.9313399995294,-2321.4622645445384
-0.0454178,-2299.452685879854,-2378.195319253534
0.0446322,-2097.6325642590323,-2052.3747119255095
-0.00496251,-2300.2092608726484,-2496.5932016047595
-0.0454185,-2251.7563208356814,-2107.0963449843766
0.0446319,-2313.328438819577,-2477.800832687864
-0.0049619,-2287.220630007387,-2372.878560294186
-0.0454178,-2353.3380154376346,-2531.4671759852367
0.0446322,-2425.315074266658,-2205.4493024525364
-0.00496203,-1957.5772877786976,-2079.2054353279545
-0.0454176,-2269.5259119205443,-2416.5905663177628
0.0446325,-1659.6309861842801,-2099.5202194185176
-0.00496212,-2354.283722335516,-2443.445385461275
-0.0454179,-2354.422964132626,-2577.7012646823932
0.044632,-2372.835015410423,-2513.3371118592686
-0.00496203,-2269.3706773777494,-2368.4736357641714
-0.0454178,-2372.894057576193,-2525.4803152542195
0.0446316,-2229.6383183744515,-2437.088936448169
-0.00496214,-2343.036439017371,-2493.056379954683
-0.0454178,-2319.221350393329,-2480.2840038283616
0.0446324,-1588.5032084472105,-1961.0554811233683
-0.00496175,-2325.7704821315183,-2439.058416237813
-0.0454179,-2381.7983560417183,-2544.0671460950725
0.0446318,-2330.7876563111267,-2556.6325437877267
-0.00496205,-2363.928643737654,-2543.525072924335
-0.0454177,-2077.7803274947564,-2105.189752601163
0.0446325,-1632.1219346611886,-2057.485356581629
-0.00496171,-2281.699845129039,-2433.3121706633624
-0.0454175,-2283.4701581894483,-2650.0952535360752
0.0446321,-2158.4994928281035,-2130.6111122873785
-0.00496203,-2374.174394172092,-2517.7873474481203
-0.0454179,-2212.823402584854,-2251.5608708362283
0.0446319,-2289.3927292537614,-2416.5501468196935
-0.00496272,-1747.0235156751382,-1949.8672676385117
-0.0454185,-2169.456879390586,-2270.8651959919107
0.0446319,-2333.367368800821,-2642.5005081611544
-0.00496207,-2377.330329713857,-2521.244297564167
-0.0454183,-2075.3604702134076,-2081.3193083848582
0.0446322,-2379.622900894302,-2587.705965297733
-0.00496197,-907.6543272727771,-1860.8267436598915
-0.0454179,-1978.7638364555066,-2189.7159531897123
